pointid,grid_code,X,Y,directSolarSummer,directSolarWinter,rugged_clip,jaxa_dem,NEW_jaxa_clip,Slope_NEW_DEM,Aspect_NEW_DEM,Current_Bio_1,Current_Bio12,Current_YFRW_SDM
2878,0.0000000,551279.380599997937679,-3626733.939099999144673,404.5459900,129.4849701,2.0000000,250,249,1.3687534,312.3174133,17.5009995,217.0000000,0.200247987489959
2879,0.0000000,551403.065399996936321,-3626733.939099999144673,404.0832520,126.7623444,2.0000000,252,252,1.2623019,253.2848053,17.5009995,217.0000000,0.200247987489959
2880,0.0000000,551433.986599996685982,-3626733.939099999144673,404.0817566,126.7071381,2.6457512,253,252,1.3686956,240.7406464,17.5009995,217.0000000,0.200247987489959
2881,0.0000000,569584.728100001811981,-3626733.939099999144673,403.5354004,129.4187317,2.4494898,222,221,0.6842942,330.6338501,17.4017086,223.0000000,0.373580909300747
2882,0.0000000,569615.649300001561642,-3626733.939099999144673,403.4837646,128.3042603,2.2360680,223,222,1.5605813,278.5423889,17.4017086,223.0000000,0.373580909300747
2883,0.0000000,569708.412900000810623,-3626733.939099999144673,401.9681702,124.5600128,3.6055512,225,225,1.8617920,267.2308655,17.4017086,223.0000000,0.373580909300747
2884,0.0000000,569863.018799997866154,-3626733.939099999144673,401.2243347,125.1422653,6.5574384,228,228,4.9243407,102.1572342,17.4017086,223.0000000,0.373580909300747
2885,0.0000000,551310.301799997687340,-3626764.860300000756979,404.3652039,127.8077393,2.4494898,250,250,1.8368284,267.3237000,17.5009995,217.0000000,0.200247987489959
2886,0.0000000,551433.986599996685982,-3626764.860300000756979,404.5227051,128.1369171,2.0000000,253,252,0.9678275,285.7614746,17.5009995,217.0000000,0.200247987489959
2887,0.0000000,551464.907799996435642,-3626764.860300000756979,404.5356445,128.3405914,2.2360680,254,253,1.9354270,278.6385498,17.5009995,217.0000000,0.200247987489959
2888,0.0000000,551495.829000003635883,-3626764.860300000756979,402.9103088,128.2065887,4.1231055,254,254,3.7814786,279.8424072,17.5009995,217.0000000,0.200247987489959
2889,0.0000000,551526.750200003385544,-3626764.860300000756979,402.2662048,130.8010101,8.6602545,257,256,6.6566820,282.0556030,17.5009995,217.0000000,0.200247987489959
2890,0.0000000,569584.728100001811981,-3626764.860300000756979,403.8283386,130.2423706,1.7320508,222,222,0.9680817,338.7684326,17.4017086,223.0000000,0.373580909300747
2891,0.0000000,569615.649300001561642,-3626764.860300000756979,403.6085510,129.1414337,2.4494898,223,222,1.2988772,312.2083435,17.4017086,223.0000000,0.373580909300747
2892,0.0000000,569708.412900000810623,-3626764.860300000756979,402.2283325,124.6322632,2.8284271,224,224,1.3686242,255.9042206,17.4017086,223.0000000,0.373580909300747
2893,0.0000000,569739.333999998867512,-3626764.860300000756979,400.8616028,121.3726654,4.1231055,226,225,2.7371025,240.6594391,17.4017086,223.0000000,0.373580909300747
2894,0.0000000,569893.939999997615814,-3626764.860300000756979,403.9489441,132.1577148,7.6811457,222,225,5.4093442,77.7628632,17.4017086,223.0000000,0.373580909300747
2895,0.0000000,551310.301799997687340,-3626795.781500000506639,404.1864624,127.2973938,2.4494898,250,250,1.8364431,267.3214111,17.5009995,217.0000000,0.200247987489959
2896,0.0000000,551341.222999997437000,-3626795.781500000506639,404.3051147,127.5335922,1.7320508,251,251,0.9183421,267.3272095,17.5009995,217.0000000,0.200247987489959
2897,2.5000000,551526.750200003385544,-3626795.781500000506639,402.5504761,132.0196228,9.9498739,259,257,7.5303159,279.5785217,17.5009995,217.0000000,0.200247987489959
2898,1.0000000,551557.671400003135204,-3626795.781500000506639,403.4549866,131.3875580,10.9544516,266,262,7.6090732,285.0603943,17.5009995,217.0000000,0.200247987489959
2899,0.0000000,569584.728100001811981,-3626795.781500000506639,404.1200562,129.8125763,2.0000000,223,223,0.9677634,338.7983704,17.4017086,223.0000000,0.373580909300747
2900,0.0000000,569646.570500001311302,-3626795.781500000506639,403.7347412,129.7333679,2.2360680,223,223,1.3686759,293.8034058,17.4017086,223.0000000,0.373580909300747
2901,0.0000000,569739.333999998867512,-3626795.781500000506639,402.8661804,126.6490479,2.8284271,225,225,2.1642315,267.2235718,17.4017086,223.0000000,0.373580909300747
2902,0.0000000,569893.939999997615814,-3626795.781500000506639,404.0969238,134.0986328,7.3484693,224,226,5.4600549,63.5956917,17.4017086,223.0000000,0.373580909300747
2903,0.0000000,569924.861199997365475,-3626795.781500000506639,404.1662292,133.4053955,6.9282031,222,223,4.9247723,62.2066116,17.4017086,223.0000000,0.373580909300747
2904,0.0000000,551341.222999997437000,-3626826.702700000256300,403.2373352,124.3191528,2.8284271,251,251,1.2988727,222.3176727,17.5009995,217.0000000,0.200247987489959
2905,0.0000000,551372.144199997186661,-3626826.702700000256300,403.3539734,124.6511765,1.7320508,251,251,1.1038871,210.9806519,17.5009995,217.0000000,0.200247987489959
2906,0.0000000,551588.592600002884865,-3626826.702700000256300,403.9456177,129.6611938,8.8317604,269,267,6.2199001,278.6239624,17.5009995,217.0000000,0.200247987489959
2907,2.0000000,551619.513800002634525,-3626826.702700000256300,402.7839050,127.3761444,8.1240387,271,269,6.1681294,276.2876587,17.5009995,217.0000000,0.200247987489959
2908,0.0000000,569584.728100001811981,-3626826.702700000256300,404.0941772,129.6099548,1.4142135,223,223,0.8661815,312.2214661,17.4017086,223.0000000,0.373580909300747
2909,0.0000000,569615.649300001561642,-3626826.702700000256300,404.1263733,129.9277496,1.7320508,224,223,0.8660034,312.2326965,17.4017086,223.0000000,0.373580909300747
2910,0.0000000,569646.570500001311302,-3626826.702700000256300,404.1068115,129.9646912,2.0000000,224,224,1.2991394,312.2312622,17.4017086,223.0000000,0.373580909300747
2911,0.0000000,569677.491700001060963,-3626826.702700000256300,404.0902710,130.0013275,2.0000000,224,224,1.2990586,312.2314148,17.4017086,223.0000000,0.373580909300747
2912,0.0000000,569770.255199998617172,-3626826.702700000256300,403.8248596,129.7927094,4.4721360,227,226,2.9019239,285.6562195,17.4017086,223.0000000,0.373580909300747
2913,0.0000000,569924.861199997365475,-3626826.702700000256300,403.9186401,132.8029785,6.7082038,223,224,4.9337363,65.4216385,17.4017086,223.0000000,0.373580909300747
2914,0.0000000,551372.144199997186661,-3626857.623800000175834,403.4352112,123.9600067,2.6457512,251,250,1.5304178,214.1831512,17.5009995,217.0000000,0.200247987489959
2915,0.0000000,551619.513800002634525,-3626857.623800000175834,404.0248413,130.5957642,7.6157732,272,270,5.9241967,279.8429565,17.5009995,217.0000000,0.200247987489959
2916,0.0000000,551650.435000002384186,-3626857.623800000175834,403.9756470,128.8583374,8.0622578,274,273,6.2197952,282.0578613,17.5009995,217.0000000,0.200247987489959
2917,0.0000000,569615.649300001561642,-3626857.623800000175834,404.3160400,130.3534088,2.2360680,224,224,1.5303948,320.3511658,17.4017086,223.0000000,0.373580909300747
2918,0.0000000,569677.491700001060963,-3626857.623800000175834,403.9719849,129.8982391,1.7320508,225,225,0.8659472,312.2427673,17.4017086,223.0000000,0.373580909300747
2919,0.0000000,569708.412900000810623,-3626857.623800000175834,403.6523438,129.9401093,1.7320508,226,225,1.1039768,300.9101257,17.4017086,223.0000000,0.373580909300747
2920,0.0000000,569770.255199998617172,-3626857.623800000175834,403.8500977,130.4738312,4.0000000,228,227,3.2936666,285.6642151,17.4017086,223.0000000,0.373580909300747
2921,0.0000000,569801.176399998366833,-3626857.623800000175834,404.3534851,131.0884094,4.7958317,229,229,2.8861711,289.0252075,17.4017086,223.0000000,0.373580909300747
2922,0.0000000,569924.861199997365475,-3626857.623800000175834,405.6362305,134.1648254,6.6332498,224,225,4.7807102,60.6591721,17.4017086,223.0000000,0.373580909300747
2923,0.0000000,551403.065399996936321,-3626888.544999999925494,404.2552185,127.9176559,3.4641016,251,251,2.5232592,251.3831482,17.5009995,217.0000000,0.200247987489959
2924,0.0000000,551650.435000002384186,-3626888.544999999925494,403.5228577,127.1018600,8.0000000,275,274,6.1305585,273.3211670,17.5009995,217.0000000,0.200247987489959
2925,0.2500000,551681.356200002133846,-3626888.544999999925494,403.7373657,126.8520279,7.8740077,277,277,4.9248619,273.3223877,17.5009995,217.0000000,0.200247987489959
2926,3.0000000,551712.277400001883507,-3626888.544999999925494,404.3793640,127.8910904,6.5574384,281,280,4.6232181,274.9093933,17.5009995,217.0000000,0.200247987489959
2927,0.0000000,569615.649300001561642,-3626888.544999999925494,404.1620178,129.2034454,2.8284271,225,225,1.2988349,312.2337341,17.4017086,223.0000000,0.373580909300747
2928,0.0000000,569646.570500001311302,-3626888.544999999925494,404.3153076,129.9109039,1.7320508,225,225,1.1040620,323.5229187,17.4017086,223.0000000,0.373580909300747
2929,0.0000000,569708.412900000810623,-3626888.544999999925494,403.8744202,129.3476868,2.2360680,226,225,1.2990172,312.2135315,17.4017086,223.0000000,0.373580909300747
2930,0.0000000,569739.333999998867512,-3626888.544999999925494,403.5555115,128.9592743,2.8284271,227,226,2.3306139,285.6549072,17.4017086,223.0000000,0.373580909300747
2931,0.0000000,569801.176399998366833,-3626888.544999999925494,404.3099365,130.8086243,4.8989797,230,229,3.2940779,287.2107544,17.4017086,223.0000000,0.373580909300747
2932,0.0000000,569955.782399997115135,-3626888.544999999925494,405.7242432,142.0252991,7.1414285,225,225,5.2526941,32.7617836,17.4017086,223.0000000,0.373580909300747
2933,0.0000000,551433.986599996685982,-3626919.466199999675155,404.0652771,127.0622101,3.4641016,252,252,2.2276299,259.1860657,17.5009995,217.0000000,0.200247987489959
2934,0.0000000,551712.277400001883507,-3626919.466199999675155,403.0302124,123.9289093,6.3245554,282,280,4.6731534,263.4972229,17.5009995,217.0000000,0.200247987489959
2935,0.0000000,551743.198600001633167,-3626919.466199999675155,403.0617371,123.6852798,6.2449980,284,282,5.0368481,259.7175903,17.5009995,217.0000000,0.200247987489959
2936,0.0000000,569615.649300001561642,-3626919.466199999675155,404.0469971,127.3964462,1.7320508,226,225,1.1034392,300.9369202,17.4017086,223.0000000,0.373580909300747
2937,0.0000000,569646.570500001311302,-3626919.466199999675155,404.2231750,129.5543060,1.7320508,225,225,0.8658566,312.2476196,17.4017086,223.0000000,0.373580909300747
2938,0.0000000,569708.412900000810623,-3626919.466199999675155,404.1802063,130.1519165,2.0000000,226,226,1.5303539,330.6533813,17.4017086,223.0000000,0.373580909300747
2939,0.0000000,569739.333999998867512,-3626919.466199999675155,403.7296448,129.6328583,3.4641016,227,226,2.4667714,305.8945618,17.4017086,223.0000000,0.373580909300747
2940,0.0000000,569801.176399998366833,-3626919.466199999675155,404.2557983,131.0240631,5.1961522,230,230,3.5788085,281.2623596,17.4017086,223.0000000,0.373580909300747
2941,0.0000000,569955.782399997115135,-3626919.466199999675155,405.3142395,139.1312103,8.0000000,229,228,5.6765494,33.4790344,17.4017086,223.0000000,0.373580909300747
2942,0.0000000,551464.907799996435642,-3626950.387399999424815,403.5067139,126.6129532,3.7416575,252,252,3.0740707,251.3636169,17.5009995,217.0000000,0.200247987489959
2943,0.0000000,551495.829000003635883,-3626950.387399999424815,399.9020386,124.1494827,8.1240387,254,254,6.1074557,260.9761047,17.5009995,217.0000000,0.200247987489959
2944,0.0000000,551743.198600001633167,-3626950.387399999424815,401.5540771,119.8487701,6.6332498,283,282,4.9344931,248.8793182,17.5009995,217.0000000,0.200247987489959
2945,0.0000000,551774.119699999690056,-3626950.387399999424815,400.2025146,119.0027771,6.7082038,286,284,5.1907969,245.5112915,17.5009995,217.0000000,0.200247987489959
2946,0.0000000,551805.040899999439716,-3626950.387399999424815,398.0053406,117.1901398,8.7177982,288,287,6.9535789,241.9642639,17.5009995,217.0000000,0.200247987489959
2947,0.0000000,569646.570500001311302,-3626950.387399999424815,404.2303162,129.1757202,2.2360680,226,226,1.3687096,293.7829285,17.4017086,223.0000000,0.373580909300747
2948,0.0000000,569677.491700001060963,-3626950.387399999424815,404.3203735,130.1305542,2.0000000,227,226,1.2984488,312.2345276,17.4017086,223.0000000,0.373580909300747
2949,0.0000000,569708.412900000810623,-3626950.387399999424815,404.3035278,130.5710449,2.0000000,227,227,1.2985198,338.7830505,17.4017086,223.0000000,0.373580909300747
2950,0.0000000,569739.333999998867512,-3626950.387399999424815,404.0050354,130.5464172,2.8284271,227,227,2.4663444,298.1875000,17.4017086,223.0000000,0.373580909300747
2951,0.0000000,569770.255199998617172,-3626950.387399999424815,403.7163086,130.0111847,4.8989797,229,228,3.2938838,282.4890442,17.4017086,223.0000000,0.373580909300747
2952,0.0000000,569801.176399998366833,-3626950.387399999424815,404.0693054,131.0039368,5.1961522,231,230,3.9737904,281.2647095,17.4017086,223.0000000,0.373580909300747
2953,0.0000000,569832.097599998116493,-3626950.387399999424815,405.1574707,133.9365540,4.7958317,234,232,3.3075261,293.7963257,17.4017086,223.0000000,0.373580909300747
2954,0.0000000,569955.782399997115135,-3626950.387399999424815,404.6882324,135.3872528,7.2111025,230,230,5.1994219,46.9920807,17.4017086,223.0000000,0.373580909300747
2955,0.0000000,551495.829000003635883,-3626981.308599999174476,399.9733887,125.4460526,7.0710678,257,254,5.4941339,267.3123169,17.5009995,217.0000000,0.200247987489959
2956,0.0000000,551526.750200003385544,-3626981.308599999174476,399.5542603,122.4734955,9.4868326,261,258,7.0329242,262.3455505,17.5009995,217.0000000,0.200247987489959
2957,0.0000000,551805.040899999439716,-3626981.308599999174476,397.8452759,114.5966110,8.4852810,286,285,6.1759853,234.4060364,17.5009995,217.0000000,0.200247987489959
2958,0.5000000,551835.962099999189377,-3626981.308599999174476,395.0156860,112.3702545,9.5916634,291,288,7.4326258,232.9321136,17.5009995,217.0000000,0.200247987489959
2959,0.0000000,551866.883299998939037,-3626981.308599999174476,390.5795288,108.5387726,12.4899960,295,292,9.7634258,233.0959015,17.5009995,217.0000000,0.200247987489959
2960,0.0000000,552114.252899996936321,-3626981.308599999174476,405.9677429,118.2285385,12.3288279,330,331,7.4315391,215.6122131,17.5009995,217.0000000,0.200247987489959
2961,0.5000000,552145.174099996685982,-3626981.308599999174476,408.1044922,136.3562927,10.2956305,335,334,6.7464628,274.0394287,17.5009995,217.0000000,0.200247987489959
2962,0.0000000,552176.095299996435642,-3626981.308599999174476,407.7065125,161.9566193,12.9228477,343,337,9.7647438,319.6225281,17.5009995,217.0000000,0.200247987489959
2963,0.0000000,552207.016500003635883,-3626981.308599999174476,406.1364136,171.8175354,17.4928551,347,339,13.6115208,335.7703857,17.5009995,217.0000000,0.200247987489959
2964,2.0000000,552237.937700003385544,-3626981.308599999174476,403.5256653,179.4856415,21.7255611,350,341,16.9082165,347.3022461,17.5009995,217.0000000,0.200247987489959
2965,0.0000000,569646.570500001311302,-3626981.308599999174476,404.4179993,130.7589417,2.0000000,227,226,1.5304978,293.7928162,17.4017086,223.0000000,0.373580909300747
2966,0.0000000,569708.412900000810623,-3626981.308599999174476,404.4861450,131.2209167,2.4494898,227,227,1.7313972,320.3701782,17.4017086,223.0000000,0.373580909300747
2967,0.0000000,569739.333999998867512,-3626981.308599999174476,404.0707397,130.4544678,4.3588991,228,227,2.4669595,312.2325134,17.4017086,223.0000000,0.373580909300747
2968,0.0000000,569770.255199998617172,-3626981.308599999174476,403.6096802,129.5392456,4.3588991,230,229,3.2938249,296.2772827,17.4017086,223.0000000,0.373580909300747
2969,0.0000000,569801.176399998366833,-3626981.308599999174476,403.7381897,130.6258240,5.3851647,231,231,3.7813001,289.8428040,17.4017086,223.0000000,0.373580909300747
2970,0.0000000,569832.097599998116493,-3626981.308599999174476,404.5929871,132.8650055,5.7445626,235,233,3.9735415,288.2633057,17.4017086,223.0000000,0.373580909300747
2971,0.0000000,569863.018799997866154,-3626981.308599999174476,405.9997559,136.3630219,5.3851647,236,235,3.1491618,319.3587036,17.4017086,223.0000000,0.373580909300747
2972,0.0000000,569955.782399997115135,-3626981.308599999174476,404.1038208,134.3036499,7.6157732,231,231,5.6026711,57.8667297,17.4017086,223.0000000,0.373580909300747
2975,0.0000000,551557.671400003135204,-3627012.229800000786781,399.8336487,120.2454987,10.5356541,263,261,7.5305605,253.8174744,17.5009995,217.0000000,0.200247987489959
2976,0.0000000,551588.592600002884865,-3627012.229800000786781,401.0205994,119.7592850,10.4880886,266,266,6.6569386,253.2789917,17.5009995,217.0000000,0.200247987489959
2977,0.0000000,551650.435000002384186,-3627012.229800000786781,398.5449219,112.9725723,6.5574384,270,271,4.7715063,219.5898895,17.5009995,217.0000000,0.200247987489959
2978,0.0000000,551681.356200002133846,-3627012.229800000786781,396.6215210,110.1464310,8.7177982,276,273,6.6840391,220.3390656,17.5009995,217.0000000,0.200247987489959
